,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,year_graduated,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Last_achievement_%,Achievement_above_100%_during3quartal,Best Performance,total leave,age2,age3,year_graduated2,total_rotation,in study,person level up,sick_vs_leaves,age when graduated,age when graduated2,age per dependencies,age married male,papa muda,papa muda per tanggungan,job_level_oh,person_level_oh
3188,JG04,1.4422205101856005,PG03,1.4422205101856005,1.1180339887498998,RM_type_A,2,1988,Y,1,level_4,3.0,2010,6,3,4,0,2,0,89.57,1.0,1,2,ambis,2,new,7,finish,stay,leave,22,22,16.0,0,0,0.0,JG04,PG03
3189,JG04,1.3527749258468702,PG03,1.3527749258468702,0.9591663046625442,RM_type_A,1,1982,Y,3,level_4,3.0,2004,7,4,4,0,5,4,82.0,0.0,0,9,non-ambis,3,new,8,finish,stay,leave,22,22,9.5,38,0,0.0,JG04,PG03
3190,JG05,1.5,PG06,0.0,1.1916375287813,RM_type_A,2,1980,Y,3,level_4,3.3,2004,15,9,6,2,2,0,105.9,3.0,0,2,non-ambis,3,new,17,finish,up,leave,24,24,10.0,0,0,0.0,JG05,PG06
3191,JG04,1.3527749258468702,PG03,1.3527749258468702,0.648074069840786,RM_type_A,1,1981,N,0,level_4,3.17,2004,7,3,3,4,3,0,116.7,3.0,0,3,non-ambis,3,new,10,finish,stay,leave,23,23,39.0,0,0,0.0,JG04,PG03
3192,JG04,1.29228479833201,PG03,1.29228479833201,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,3.0,2013,4,3,4,0,2,3,78.71,0.0,0,5,ambis,2,new,7,finish,stay,sick,26,26,16.5,0,0,0.0,JG04,PG03
3193,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1985,Y,1,level_4,3.3,2010,6,3,4,0,2,4,116.1,1.0,0,6,ambis,2,new,7,finish,stay,sick,25,25,17.5,0,0,0.0,JG04,PG03
3194,JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,3.0,2012,4,2,5,0,2,0,71.25,0.0,1,2,ambis,2,new,7,finish,stay,leave,23,23,15.5,0,0,0.0,JG04,PG03
3195,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1990,Y,1,level_4,3.0,2013,4,3,4,0,3,2,79.81,0.0,0,5,ambis,2,new,7,finish,stay,leave,23,23,15.0,0,0,0.0,JG04,PG03
3196,JG04,1.2569805089976498,PG03,1.2569805089976498,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,3.4,2011,5,4,4,0,11,0,94.79,1.0,0,11,ambis,2,new,8,finish,stay,leave,22,22,15.5,0,0,0.0,JG04,PG03
3197,JG05,1.52643375224737,PG06,1.0,2.12132034355964,RM_type_A,2,1982,Y,1,level_4,3.03,2011,14,8,5,3,2,0,100.14,3.0,0,2,non-ambis,3,new,16,finish,up,leave,29,29,19.0,0,0,0.0,JG05,PG06
3198,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1984,Y,1,level_4,3.25,2006,7,4,2,1,7,0,95.31,2.0,0,7,non-ambis,3,new,7,finish,stay,leave,22,22,18.0,0,0,0.0,JG04,PG03
3199,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1988,Y,1,level_4,3.03,2011,4,2,4,2,3,1,82.8,0.0,0,4,ambis,2,new,8,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
3200,JG04,2.82842712474619,PG04,1.8708286933869696,0.707106781186548,RM_type_A,2,1977,Y,2,level_4,3.06,2002,16,11,9,2,5,1,73.23,0.0,0,6,non-ambis,3,new,22,finish,up,leave,25,25,14.333333333333334,0,0,0.0,JG04,PG04
3201,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1983,Y,2,level_4,2.9,2007,7,4,4,5,6,1,63.46,0.0,0,7,non-ambis,3,new,13,finish,stay,leave,24,24,12.333333333333334,0,0,0.0,JG04,PG03
3202,JG04,1.3527749258468702,PG03,1.3527749258468702,1.5556349186104,RM_type_A,2,1986,Y,2,level_4,2.92,2008,6,4,4,4,4,6,81.24,0.0,0,10,ambis,2,new,12,finish,stay,sick,22,22,11.333333333333334,0,0,0.0,JG04,PG03
3203,JG04,1.52643375224737,PG03,1.52643375224737,1.1180339887498998,RM_type_A,2,1982,Y,2,level_4,3.33,2004,7,5,3,2,3,5,118.46,3.0,0,8,non-ambis,3,new,10,finish,stay,sick,22,22,12.666666666666666,0,0,0.0,JG04,PG03
3204,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1981,Y,1,level_4,2.94,2007,6,4,4,0,2,0,76.23,0.0,1,2,non-ambis,3,new,8,finish,stay,leave,26,26,19.5,39,0,0.0,JG04,PG03
3205,JG04,1.3527749258468702,PG03,1.3527749258468702,1.58113883008419,RM_type_A,2,1990,Y,1,level_4,3.26,2012,6,4,4,1,3,2,57.36,0.0,0,5,ambis,2,new,9,finish,stay,leave,22,22,15.0,0,0,0.0,JG04,PG03
3206,JG04,1.1916375287813,PG03,1.1916375287813,1.5556349186104,RM_type_A,1,1981,Y,1,level_4,3.21,2003,6,4,3,4,0,0,73.18,0.0,1,0,non-ambis,3,new,11,finish,stay,sama,22,22,19.5,39,0,0.0,JG04,PG03
3207,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,3.27,2010,6,5,4,0,2,0,90.52,3.0,0,2,ambis,2,new,9,finish,stay,leave,23,23,16.5,0,0,0.0,JG04,PG03
3208,JG04,1.1180339887498998,PG03,1.1180339887498998,1.3228756555323,RM_type_A,2,1989,Y,1,level_4,2.98,2013,3,2,2,0,12,0,111.94,3.0,0,12,ambis,2,new,4,finish,stay,leave,24,24,15.5,0,0,0.0,JG04,PG03
3209,JG04,1.3527749258468702,PG03,1.3527749258468702,1.5556349186104,RM_type_A,2,1985,Y,2,level_4,3.06,2011,4,2,2,0,5,0,123.92,3.0,0,5,ambis,2,new,4,finish,stay,leave,26,26,11.666666666666666,0,0,0.0,JG04,PG03
3210,JG04,1.1916375287813,PG03,1.1916375287813,0.707106781186548,RM_type_A,2,1984,N,0,level_4,3.0,2009,6,3,3,0,4,0,96.26,3.0,0,4,non-ambis,3,new,6,finish,stay,leave,25,25,36.0,0,0,0.0,JG04,PG03
3211,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,Y,0,level_4,3.01,2009,4,3,3,4,2,0,79.2,0.0,1,2,ambis,2,new,10,finish,stay,leave,22,22,33.0,0,0,0.0,JG04,PG03
3212,JG04,1.6062378404209,PG03,1.6062378404209,2.23606797749979,RM_type_C,1,1991,Y,1,level_4,3.16,2012,5,2,4,1,2,0,115.25,3.0,0,2,ambis,2,new,7,finish,stay,leave,21,21,14.5,29,29,14.5,JG04,PG03
3213,JG04,1.1916375287813,PG03,1.1916375287813,0.648074069840786,RM_type_A,1,1983,N,0,level_4,2.91,2005,6,4,4,3,12,0,117.0,3.0,0,12,non-ambis,3,new,11,finish,stay,leave,22,22,37.0,0,0,0.0,JG04,PG03
3214,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_B,2,1991,Y,0,level_4,3.08,2013,3,2,2,0,8,0,78.25,0.0,0,8,ambis,2,new,4,finish,stay,leave,22,22,29.0,0,0,0.0,JG04,PG03
3215,JG04,1.15325625946708,PG03,1.15325625946708,1.5556349186104,RM_type_B,1,1987,Y,0,level_4,3.0,2010,5,4,3,0,4,2,94.34,2.0,0,6,ambis,2,new,7,finish,stay,leave,23,23,33.0,33,0,0.0,JG04,PG03
3216,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,1,1990,N,0,level_4,2.77,2014,4,2,2,1,0,0,83.39,0.0,0,0,ambis,2,new,5,finish,stay,sama,24,24,30.0,0,0,0.0,JG04,PG03
3217,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1988,Y,2,level_4,3.43,2013,6,3,3,0,3,0,123.18,3.0,0,3,ambis,2,new,6,finish,stay,leave,25,25,10.666666666666666,32,32,10.666666666666666,JG04,PG03
3218,JG05,2.5,PG06,1.4142135623731005,2.0615528128088303,RM_type_A,2,1979,Y,2,level_4,3.14,2002,14,9,5,1,5,0,117.0,2.0,0,5,non-ambis,3,new,15,finish,up,leave,23,23,13.666666666666666,0,0,0.0,JG05,PG06
3219,JG04,1.3527749258468702,PG03,1.3527749258468702,2.10237960416286,RM_type_A,2,1985,Y,3,level_4,2.67,2008,7,3,2,0,3,0,117.0,2.0,0,3,ambis,2,new,5,finish,stay,leave,23,23,8.75,0,0,0.0,JG04,PG03
3220,JG04,1.3228756555323,PG03,1.3228756555323,1.80277563773199,RM_type_A,1,1985,Y,2,level_4,3.36,2009,6,3,3,0,8,0,75.51,0.0,0,8,ambis,2,new,6,finish,stay,leave,24,24,11.666666666666666,35,0,0.0,JG04,PG03
3221,JG04,1.3228756555323,PG03,1.3228756555323,1.6822603841260702,RM_type_A,2,1988,Y,1,level_4,2.92,2011,5,2,3,0,5,0,96.02,2.0,0,5,ambis,2,new,5,finish,stay,leave,23,23,16.0,0,0,0.0,JG04,PG03
3222,JG04,1.2569805089976498,PG03,1.2569805089976498,0.412310562561766,RM_type_B,2,1988,N,0,level_4,3.0,2014,4,2,3,0,5,0,91.37,3.0,0,5,ambis,2,new,5,finish,stay,leave,26,26,32.0,0,0,0.0,JG04,PG03
3223,JG04,1.1916375287813,PG03,1.1916375287813,1.22474487139159,RM_type_A,1,1990,N,0,level_4,3.53,2011,4,3,3,8,8,2,112.62,3.0,0,10,ambis,2,new,14,finish,stay,leave,21,21,30.0,0,0,0.0,JG04,PG03
3224,JG04,1.1916375287813,PG03,1.1916375287813,1.22474487139159,RM_type_A,2,1987,Y,0,level_4,3.0,2014,4,2,3,7,10,0,120.91,3.0,0,10,ambis,2,new,12,finish,stay,leave,27,27,33.0,0,0,0.0,JG04,PG03
3225,JG04,1.22474487139159,PG03,1.22474487139159,0.707106781186548,RM_type_A,2,1989,Y,1,level_4,3.0,2014,4,2,3,0,10,0,109.65,3.0,0,10,ambis,2,new,5,finish,stay,leave,25,25,15.5,0,0,0.0,JG04,PG03
3226,JG04,1.2569805089976498,PG03,1.2569805089976498,1.22474487139159,RM_type_A,2,1989,Y,0,level_4,3.25,2012,4,3,3,0,1,0,105.16,3.0,0,1,ambis,2,new,6,finish,stay,leave,23,23,31.0,0,0,0.0,JG04,PG03
3227,JG04,1.58113883008419,PG03,1.58113883008419,0.707106781186548,RM_type_A,1,1988,Y,2,level_4,3.08,2010,6,3,5,1,5,0,72.44,0.0,0,5,ambis,2,new,9,finish,stay,leave,22,22,10.666666666666666,32,32,10.666666666666666,JG04,PG03
3228,JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_A,2,1989,Y,1,level_4,3.01,2012,3,2,3,1,10,0,69.14,0.0,1,10,ambis,2,new,6,finish,stay,leave,23,23,15.5,0,0,0.0,JG04,PG03
3229,JG05,0.91104335791443,PG05,0.91104335791443,1.22474487139159,RM_type_A,1,1981,Y,2,level_4,2.86,2003,15,13,8,0,5,1,85.25,2.0,0,6,non-ambis,3,new,21,finish,stay,leave,22,22,13.0,39,0,0.0,JG05,PG05
3230,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1985,Y,2,level_4,2.89,2008,6,3,3,0,6,3,96.5,3.0,0,9,ambis,2,new,6,finish,stay,leave,23,23,11.666666666666666,0,0,0.0,JG04,PG03
3231,JG04,1.3228756555323,PG03,1.3228756555323,1.58113883008419,RM_type_A,1,1989,Y,3,level_4,3.32,2012,5,3,3,4,1,0,85.19,1.0,1,1,ambis,2,new,10,finish,stay,leave,23,23,7.75,31,31,7.75,JG04,PG03
3232,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1986,Y,1,level_4,3.03,2010,5,2,3,1,3,0,85.94,3.0,0,3,ambis,2,new,6,finish,stay,leave,24,24,17.0,0,0,0.0,JG04,PG03
3233,JG04,1.3228756555323,PG03,1.3228756555323,1.22474487139159,RM_type_A,2,1988,Y,3,level_4,3.12,2010,6,4,3,1,5,0,87.43,3.0,1,5,ambis,2,new,8,finish,stay,leave,22,22,8.0,0,0,0.0,JG04,PG03
3234,JG04,2.82842712474619,PG04,2.23606797749979,0.707106781186548,RM_type_A,2,1979,Y,1,level_4,2.75,2003,14,6,6,0,0,3,116.23,3.0,0,3,non-ambis,3,new,12,finish,up,sick,24,24,20.5,0,0,0.0,JG04,PG04
3235,JG04,1.0816653826392,PG03,1.0816653826392,0.2828427124746189,RM_type_A,2,1988,Y,0,level_4,3.22,2012,3,4,5,0,5,0,99.04,1.0,0,5,ambis,2,new,9,finish,stay,leave,24,24,32.0,0,0,0.0,JG04,PG03
3236,JG04,1.15325625946708,PG03,1.15325625946708,0.707106781186548,RM_type_B,1,1990,Y,0,level_4,3.24,2011,4,3,3,0,5,0,114.68,3.0,0,5,ambis,2,new,6,finish,stay,leave,21,21,30.0,30,30,30.0,JG04,PG03
3237,JG04,1.15325625946708,PG03,1.15325625946708,0.2828427124746189,RM_type_A,2,1988,Y,0,level_4,3.0,2011,5,4,4,0,7,0,104.28,2.0,0,7,ambis,2,new,8,finish,stay,leave,23,23,32.0,0,0,0.0,JG04,PG03
3238,JG04,1.15325625946708,PG03,1.15325625946708,1.58113883008419,RM_type_A,2,1990,N,0,level_4,2.77,2013,3,2,2,0,6,0,84.03,0.0,0,6,ambis,2,new,4,finish,stay,leave,23,23,30.0,0,0,0.0,JG04,PG03
3239,JG04,1.0816653826392,PG03,1.0816653826392,1.22474487139159,RM_type_A,2,1987,N,0,level_4,2.94,2012,3,2,2,0,6,0,115.37,2.0,0,6,ambis,2,new,4,finish,stay,leave,25,25,33.0,0,0,0.0,JG04,PG03
3240,JG04,2.82842712474619,PG04,2.12132034355964,0.707106781186548,RM_type_A,1,1980,Y,1,level_4,2.82,2004,14,6,8,0,2,2,67.87,0.0,0,4,non-ambis,3,new,14,finish,up,sama,24,24,20.0,40,0,0.0,JG04,PG04
3241,JG04,2.82842712474619,PG04,2.0,1.80277563773199,RM_type_A,2,1981,Y,2,level_4,3.16,2004,13,7,4,0,0,1,80.27,0.0,0,1,non-ambis,3,new,11,finish,up,sick,23,23,13.0,0,0,0.0,JG04,PG04
3242,JG04,1.0816653826392,PG03,1.0816653826392,0.707106781186548,RM_type_A,1,1985,N,0,level_4,3.03,2008,6,3,4,0,4,0,89.95,1.0,0,4,ambis,2,new,7,finish,stay,leave,23,23,35.0,0,0,0.0,JG04,PG03
3243,JG05,1.3228756555323,PG05,1.3228756555323,1.5556349186104,RM_type_A,1,1973,Y,3,level_4,3.0,1996,22,6,10,0,5,0,111.19,1.0,0,5,non-ambis,4,old,16,finish,stay,leave,23,23,11.75,47,0,0.0,JG05,PG05
3244,JG05,2.82842712474619,PG06,2.23606797749979,1.5556349186104,RM_type_A,1,1973,Y,3,level_4,2.86,1996,20,7,6,1,1,0,92.5,1.0,0,1,non-ambis,4,old,14,finish,up,leave,23,23,11.75,47,0,0.0,JG05,PG06
3245,JG04,2.82842712474619,PG04,2.0,1.5556349186104,RM_type_A,2,1978,Y,1,level_4,3.0,2001,16,10,10,0,5,0,110.6,3.0,1,5,non-ambis,3,new,20,finish,up,leave,23,23,21.0,0,0,0.0,JG04,PG04
3246,JG04,1.0816653826392,PG03,1.0816653826392,1.1180339887498998,RM_type_B,2,1990,N,0,level_4,3.48,2013,3,2,4,0,5,0,109.66,3.0,1,5,ambis,2,new,6,finish,stay,leave,23,23,30.0,0,0,0.0,JG04,PG03
3247,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,2,1989,Y,2,level_4,3.2,2010,6,4,4,15,3,2,70.42,0.0,0,5,ambis,2,new,23,finish,stay,leave,21,21,10.333333333333334,0,0,0.0,JG04,PG03
3248,JG04,1.1180339887498998,PG03,1.1180339887498998,0.707106781186548,RM_type_A,1,1984,Y,1,level_4,3.38,2006,6,3,5,1,0,0,54.62,0.0,0,0,non-ambis,3,new,9,finish,stay,sama,22,22,18.0,36,0,0.0,JG04,PG03
3249,JG04,1.0816653826392,PG03,1.0816653826392,1.22474487139159,RM_type_A,2,1988,N,0,level_4,2.76,2012,3,3,3,1,2,2,73.11,0.0,0,4,ambis,2,new,7,finish,stay,sama,24,24,32.0,0,0,0.0,JG04,PG03
3250,JG04,1.0816653826392,PG03,1.0816653826392,1.6583123951777,RM_type_A,2,1986,Y,0,level_4,3.03,2011,3,1,2,0,3,2,98.05,2.0,0,5,ambis,2,new,3,finish,stay,leave,25,25,34.0,0,0,0.0,JG04,PG03
3251,JG04,1.1916375287813,PG03,1.1916375287813,0.648074069840786,RM_type_C,1,1982,Y,0,level_4,3.8,2005,6,4,3,10,2,1,103.96,1.0,0,3,non-ambis,3,new,17,finish,stay,leave,23,23,38.0,38,0,0.0,JG04,PG03
3252,JG04,1.1180339887498998,PG03,1.1180339887498998,1.22474487139159,RM_type_A,2,1986,Y,1,level_4,3.14,2009,6,4,3,4,2,0,66.98,0.0,0,2,ambis,2,new,11,finish,stay,leave,23,23,17.0,0,0,0.0,JG04,PG03
3253,JG04,1.3527749258468702,PG03,1.3527749258468702,1.22474487139159,RM_type_A,2,1987,Y,1,level_4,2.7,2010,6,4,5,5,7,1,114.44,3.0,0,8,ambis,2,new,14,finish,stay,leave,23,23,16.5,0,0,0.0,JG04,PG03
3254,JG04,1.1180339887498998,PG03,1.1180339887498998,0.9591663046625442,RM_type_A,2,1987,Y,0,level_4,3.42,2009,5,3,5,6,9,2,91.65,2.0,0,11,ambis,2,new,14,finish,stay,leave,22,22,33.0,0,0,0.0,JG04,PG03
3255,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,2,1987,Y,1,level_4,3.44,2011,5,4,3,6,2,0,108.9,3.0,0,2,ambis,2,new,13,finish,stay,leave,24,24,16.5,0,0,0.0,JG04,PG03
3256,JG04,1.3527749258468702,PG03,1.3527749258468702,0.707106781186548,RM_type_A,1,1989,Y,2,level_4,3.4,2011,5,4,5,3,0,0,117.16,3.0,0,0,ambis,2,new,12,finish,stay,sama,22,22,10.333333333333334,31,31,10.333333333333334,JG04,PG03
3257,JG04,1.3527749258468702,PG03,1.3527749258468702,0.0,RM_type_A,2,1986,Y,1,level_4,2.87,2010,3,2,2,0,5,0,70.83,0.0,1,5,ambis,2,new,4,finish,stay,leave,24,24,17.0,0,0,0.0,JG04,PG03
3258,JG05,0.707106781186548,PG05,0.707106781186548,1.1916375287813,RM_type_A,2,1978,Y,2,level_4,3.05,2000,16,10,11,4,5,0,100.88,2.0,0,5,non-ambis,3,new,25,finish,stay,leave,22,22,14.0,0,0,0.0,JG05,PG05
3259,JG04,1.22474487139159,PG03,1.22474487139159,1.84932420089069,RM_type_A,2,1987,Y,1,level_4,3.0,2009,5,4,3,0,1,0,72.53,0.0,0,1,ambis,2,new,7,finish,stay,leave,22,22,16.5,0,0,0.0,JG04,PG03
3260,JG04,1.22474487139159,PG03,1.22474487139159,1.22474487139159,RM_type_A,2,1984,Y,1,level_4,3.0,2011,6,3,2,0,4,0,108.15,3.0,0,4,non-ambis,3,new,5,finish,stay,leave,27,27,18.0,0,0,0.0,JG04,PG03
3261,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1988,N,0,level_4,3.1,2012,5,3,5,0,3,0,101.25,3.0,0,3,ambis,2,new,8,finish,stay,leave,24,24,32.0,0,0,0.0,JG04,PG03
3262,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1985,Y,2,level_4,2.78,2009,5,3,5,0,3,0,101.4,3.0,0,3,ambis,2,new,8,finish,stay,leave,24,24,11.666666666666666,0,0,0.0,JG04,PG03
3263,JG04,1.3856406460551,PG03,1.3856406460551,1.3228756555323,RM_type_A,1,1986,Y,2,level_4,3.18,2008,7,5,5,2,0,2,72.78,0.0,0,2,ambis,2,new,12,finish,stay,sick,22,22,11.333333333333334,34,0,0.0,JG04,PG03
3264,JG04,1.6062378404209,PG03,1.6062378404209,1.3856406460551,RM_type_A,2,1985,Y,1,level_4,3.09,2008,5,2,4,3,1,0,104.06,3.0,0,1,ambis,2,new,9,finish,stay,leave,23,23,17.5,0,0,0.0,JG04,PG03
3265,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1987,Y,1,level_4,3.22,2011,4,2,5,0,3,0,103.82,2.0,0,3,ambis,2,new,7,finish,stay,leave,24,24,16.5,0,0,0.0,JG04,PG03
3266,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1989,N,0,level_4,3.2,2015,2,2,2,0,1,2,117.0,2.0,0,3,ambis,2,new,4,finish,stay,sick,26,26,31.0,0,0,0.0,JG04,PG03
3267,JG04,1.4142135623731005,PG03,1.4142135623731005,0.707106781186548,RM_type_A,2,1985,Y,1,level_4,2.9,2010,5,5,3,0,3,0,120.81,3.0,0,3,ambis,2,new,8,finish,stay,leave,25,25,17.5,0,0,0.0,JG04,PG03
3268,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1989,Y,0,level_4,2.9,2013,4,2,5,0,0,0,61.97,0.0,0,0,ambis,2,new,7,finish,stay,sama,24,24,31.0,0,0,0.0,JG04,PG03
3269,JG04,1.3856406460551,PG03,1.3856406460551,1.3527749258468702,RM_type_B,2,1988,Y,0,level_4,3.28,2015,2,2,2,0,2,2,81.0,0.0,1,4,ambis,2,new,4,finish,stay,sama,27,27,32.0,0,0,0.0,JG04,PG03
3270,JG04,1.4142135623731005,PG03,1.4142135623731005,0.707106781186548,RM_type_A,1,1983,Y,2,level_4,3.01,2005,6,6,3,0,4,0,127.37,2.0,0,4,non-ambis,3,new,9,finish,stay,leave,22,22,12.333333333333334,37,0,0.0,JG04,PG03
3271,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1985,Y,2,level_4,3.14,2008,5,4,2,1,8,6,104.26,3.0,0,14,ambis,2,new,7,finish,stay,leave,23,23,11.666666666666666,0,0,0.0,JG04,PG03
3272,JG05,1.52643375224737,PG06,0.0,1.2569805089976498,RM_type_A,2,1983,Y,2,level_4,3.19,2004,13,11,7,6,6,4,123.15,3.0,0,10,non-ambis,3,new,24,finish,up,leave,21,21,12.333333333333334,0,0,0.0,JG05,PG06
3273,JG04,1.1916375287813,PG03,1.1916375287813,0.648074069840786,RM_type_B,1,1984,Y,2,level_4,3.11,2007,6,6,3,0,9,1,121.55,2.0,0,10,non-ambis,3,new,9,finish,stay,leave,23,23,12.0,36,0,0.0,JG04,PG03
3274,JG04,1.3856406460551,PG03,1.3856406460551,0.648074069840786,RM_type_B,2,1990,N,0,level_4,3.02,2014,4,3,2,1,0,0,76.22,0.0,0,0,ambis,2,new,6,finish,stay,sama,24,24,30.0,0,0,0.0,JG04,PG03
3275,JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_A,2,1983,Y,2,level_4,3.31,2006,7,4,2,11,0,0,86.14,1.0,0,0,non-ambis,3,new,17,finish,stay,sama,23,23,12.333333333333334,0,0,0.0,JG04,PG03
3276,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_B,2,1986,Y,1,level_4,3.1,2011,3,2,4,0,0,2,122.89,3.0,0,2,ambis,2,new,6,finish,stay,sick,25,25,17.0,0,0,0.0,JG04,PG03
3277,JG04,1.6062378404209,PG03,1.6062378404209,0.707106781186548,RM_type_A,1,1987,Y,2,level_4,3.7,2012,6,3,3,1,3,0,123.24,3.0,0,3,ambis,2,new,7,finish,stay,leave,25,25,11.0,33,0,0.0,JG04,PG03
3278,JG04,1.6062378404209,PG03,1.6062378404209,0.707106781186548,RM_type_A,2,1986,N,0,level_4,2.99,2004,5,3,3,3,2,0,130.0,2.0,0,2,ambis,2,new,9,finish,stay,leave,18,18,34.0,0,0,0.0,JG04,PG03
3279,JG04,1.6062378404209,PG03,1.6062378404209,0.0,RM_type_A,2,1984,Y,2,level_4,3.0,2011,6,5,3,4,3,1,117.0,3.0,0,4,non-ambis,3,new,12,finish,stay,leave,27,27,12.0,0,0,0.0,JG04,PG03
3280,JG04,1.6062378404209,PG03,1.6062378404209,1.1916375287813,RM_type_A,2,1987,Y,1,level_4,2.95,2009,6,2,3,1,0,0,85.92,1.0,0,0,ambis,2,new,6,finish,stay,sama,22,22,16.5,0,0,0.0,JG04,PG03
3281,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,2,1984,Y,2,level_4,2.84,2008,6,3,5,0,6,1,123.71,3.0,0,7,non-ambis,3,new,8,finish,stay,leave,24,24,12.0,0,0,0.0,JG04,PG03
3282,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_A,1,1987,Y,1,level_4,3.0,2010,5,4,4,0,3,0,117.51,3.0,0,3,ambis,2,new,8,finish,stay,leave,23,23,16.5,33,0,0.0,JG04,PG03
3283,JG04,1.3228756555323,PG03,1.3228756555323,0.707106781186548,RM_type_B,2,1990,N,0,level_4,3.4,2012,3,3,4,0,2,0,117.0,3.0,0,2,ambis,2,new,7,finish,stay,leave,22,22,30.0,0,0,0.0,JG04,PG03
3284,JG04,1.3856406460551,PG03,1.3856406460551,1.84932420089069,RM_type_C,1,1985,N,0,level_4,3.11,2007,5,3,3,0,6,0,51.12,0.0,0,6,ambis,2,new,6,finish,stay,leave,22,22,35.0,0,0,0.0,JG04,PG03
3285,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1986,N,0,level_4,3.0,2010,6,5,4,0,2,0,66.03,0.0,0,2,ambis,2,new,9,finish,stay,leave,24,24,34.0,0,0,0.0,JG04,PG03
3286,JG04,1.3856406460551,PG03,1.3856406460551,1.84932420089069,RM_type_B,2,1987,Y,0,level_4,3.0,2011,6,3,3,0,2,0,62.95,0.0,1,2,ambis,2,new,6,finish,stay,leave,24,24,33.0,0,0,0.0,JG04,PG03
3287,JG04,1.3856406460551,PG03,1.3856406460551,0.707106781186548,RM_type_A,2,1987,N,0,level_4,3.52,2008,7,6,4,0,0,0,64.96,0.0,0,0,ambis,2,new,10,finish,stay,sama,21,21,33.0,0,0,0.0,JG04,PG03
3288,JG04,1.0816653826392,PG03,1.0816653826392,1.78044938147649,RM_type_A,1,1984,Y,1,level_4,3.05,2007,7,3,3,0,4,3,56.89,0.0,0,7,non-ambis,3,new,6,finish,stay,leave,23,23,18.0,36,0,0.0,JG04,PG03
3289,JG04,1.3856406460551,PG03,1.3856406460551,1.0,RM_type_A,2,1988,Y,1,level_4,3.0,2011,5,2,2,0,0,0,108.13,3.0,0,0,ambis,2,new,4,finish,stay,sama,23,23,16.0,0,0,0.0,JG04,PG03
3290,JG04,2.73861278752583,PG04,2.0,0.707106781186548,RM_type_A,2,1983,Y,2,level_4,3.16,2006,8,5,4,0,0,0,79.16,0.0,0,0,non-ambis,3,new,9,finish,up,sama,23,23,12.333333333333334,0,0,0.0,JG04,PG04
3291,JG04,1.3856406460551,PG03,1.3856406460551,1.58113883008419,RM_type_A,2,1987,Y,2,level_4,3.0,2010,5,4,4,1,3,0,108.25,1.0,0,3,ambis,2,new,9,finish,stay,leave,23,23,11.0,0,0,0.0,JG04,PG03
